id_000001	genome_1903704_rplT
id_000883	genome_650150_rplE
id_000884	genome_650150_rplX
id_000885	genome_650150_rplN
id_000886	genome_650150_rpsQ
id_000887	genome_650150_rplP
id_000888	genome_650150_rpsC
id_000889	genome_650150_rplV
id_000890	genome_650150_rpsS
id_000891	genome_650150_rplB
id_000892	genome_650150_rplW
id_000893	genome_650150_rplD
id_000894	genome_650150_rplC
id_000895	genome_650150_rpsJ
id_000896	genome_650150_rpsG
id_000897	genome_650150_rpsL
id_000898	genome_650150_rplA
id_000899	genome_650150_rplK
id_000900	genome_650150_rpsR
id_000901	genome_650150_rpsF
id_000902	genome_642492_rpsF
id_000903	genome_642492_rpsR
id_000904	genome_642492_rpsA
id_000905	genome_642492_rplU
id_000906	genome_642492_rpsT
id_000907	genome_642492_rpsU
id_000908	genome_642492_rplS
id_000909	genome_642492_rpsP
id_000910	genome_642492_rpsO
id_000911	genome_642492_rpsB
id_000912	genome_642492_rplT
id_000913	genome_642492_rpsI
id_000914	genome_642492_rplM
id_000915	genome_642492_rplQ
id_000916	genome_642492_rpsD
id_000917	genome_642492_rpsK
id_000918	genome_642492_rpsM
id_000919	genome_642492_rplO
id_000920	genome_642492_rpsE
id_000921	genome_642492_rplR
id_000922	genome_642492_rplF
id_000923	genome_642492_rpsH
id_000924	genome_642492_rplE
id_000925	genome_642492_rplX
id_000926	genome_642492_rplN
id_000927	genome_642492_rpsQ
id_000928	genome_642492_rplP
id_000929	genome_642492_rpsC
id_000930	genome_642492_rplV
id_000931	genome_642492_rpsS
id_000932	genome_642492_rplB
id_000933	genome_642492_rplW
id_000934	genome_642492_rplD
id_000935	genome_642492_rplC
id_000936	genome_642492_rpsJ
id_000937	genome_642492_rpsG
id_000938	genome_642492_rpsL
id_000939	genome_642492_rplL
id_000940	genome_642492_rplA
id_000941	genome_642492_rplK
id_000942	genome_642492_rplY
id_000943	genome_445974_rplT
id_000944	genome_445974_rpsU
id_000945	genome_445974_rpsO
id_000946	genome_445974_rpsD
id_000947	genome_445974_rpsP
id_000948	genome_445974_rplS
id_000949	genome_445974_rpmB
id_000950	genome_445974_rplU
id_000951	genome_445974_rpsT
id_000952	genome_445974_rpsI
id_000953	genome_445974_rplM
id_000954	genome_445974_rplQ
id_000955	genome_445974_rpsK
id_000956	genome_445974_rpsM
id_000957	genome_445974_rplO
id_000958	genome_445974_rpsE
id_000959	genome_445974_rplR
id_000960	genome_445974_rplF
id_000961	genome_445974_rpsH
id_000962	genome_445974_rplE
id_000963	genome_445974_rplX
id_000964	genome_445974_rplN
id_000965	genome_445974_rpsQ
id_000966	genome_445974_rplP
id_000967	genome_445974_rpsC
id_000968	genome_445974_rplV
id_000969	genome_445974_rpsS
id_000970	genome_445974_rplB
id_000971	genome_445974_rplW
id_000972	genome_445974_rplD
id_000973	genome_445974_rplC
id_000974	genome_445974_rpsJ
id_000975	genome_445974_rpsG
id_000976	genome_445974_rpsL
id_000977	genome_445974_rplL
id_000978	genome_445974_rplA
id_000979	genome_445974_rplK
id_000980	genome_445974_rpsR
id_000981	genome_445974_rpsF
id_000982	genome_580331_rplU
id_000983	genome_580331_rpsT
id_000984	genome_580331_rpsU
id_000985	genome_580331_rpsO
id_000986	genome_580331_rpsB
id_000987	genome_580331_rplS
id_000988	genome_580331_rpsP
id_000989	genome_580331_rpmB
id_000990	genome_580331_rplT
id_000991	genome_580331_rpsI
id_000992	genome_580331_rplM
id_000993	genome_580331_rplQ
id_000994	genome_580331_rpsD
id_000995	genome_580331_rpsK
id_000996	genome_580331_rpsM
id_000997	genome_580331_rplO
id_000998	genome_580331_rpsE
id_000999	genome_580331_rplR
id_001000	genome_580331_rplF
id_001001	genome_580331_rpsH
id_001002	genome_580331_rplE
id_001003	genome_580331_rplX
id_001004	genome_580331_rplN
id_001005	genome_580331_rpsQ
id_001006	genome_580331_rplP
id_001007	genome_580331_rpsC
id_001008	genome_580331_rplV
id_001009	genome_580331_rpsS
id_001010	genome_580331_rplB
id_001011	genome_580331_rplW
id_001012	genome_580331_rplD
id_001013	genome_580331_rplC
id_001014	genome_580331_rpsJ
id_001015	genome_580331_rpsG
id_001016	genome_580331_rpsL
id_001017	genome_580331_rplL
id_001018	genome_580331_rplA
id_001019	genome_580331_rplK
id_001020	genome_580331_rpsF
id_001021	genome_429009_rpsU
id_001022	genome_429009_rplU
id_001023	genome_429009_rplM
id_001024	genome_429009_rpsI
id_001025	genome_429009_rplT
id_001026	genome_429009_rpsB
id_001027	genome_429009_rplS
id_001028	genome_429009_rpsP
id_001029	genome_429009_rplQ
id_001030	genome_429009_rpsD
id_001031	genome_429009_rpsK
id_001032	genome_429009_rpsM
id_001033	genome_429009_rplO
id_001034	genome_429009_rpsE
id_001035	genome_429009_rplR
id_001036	genome_429009_rplF
id_001037	genome_429009_rpsH
id_001038	genome_429009_rplE
id_001039	genome_429009_rplX
id_001040	genome_429009_rplN
id_001041	genome_429009_rpsQ
id_001042	genome_429009_rplP
id_001043	genome_429009_rpsC
id_001044	genome_429009_rplV
id_001045	genome_429009_rpsS
id_001046	genome_429009_rplB
id_001047	genome_429009_rplW
id_001048	genome_429009_rplD
id_001049	genome_429009_rplC
id_001050	genome_429009_rpsJ
id_001051	genome_429009_rpsG
id_001052	genome_429009_rpsL
id_001053	genome_429009_rpsT
id_001054	genome_429009_rpsO
id_001055	genome_429009_rplL
id_001056	genome_429009_rplA
id_001057	genome_429009_rplK
id_001058	genome_429009_rpmG
id_001059	genome_429009_rpmB
id_001060	genome_429009_rpsR
id_001061	genome_429009_rpsF
id_001062	genome_458233_rplT
id_001063	genome_458233_rplU
id_001064	genome_458233_rpsT
id_001065	genome_458233_rpsU
id_001066	genome_458233_rpsA
id_001067	genome_458233_rpsO
id_001068	genome_458233_rpsB
id_001069	genome_458233_rplS
id_001070	genome_458233_rpsP
id_001071	genome_458233_rpmB
id_001072	genome_458233_rpsI
id_001073	genome_458233_rplM
id_001074	genome_458233_rplQ
id_001075	genome_458233_rpsK
id_001076	genome_458233_rpsM
id_001077	genome_458233_rplO
id_001078	genome_458233_rpsE
id_001079	genome_458233_rplR
id_001080	genome_458233_rplF
id_001081	genome_458233_rpsH
id_001082	genome_458233_rplE
id_001083	genome_458233_rplX
id_001084	genome_458233_rplN
id_001085	genome_458233_rpsQ
id_001086	genome_458233_rplP
id_001087	genome_458233_rpsC
id_001088	genome_458233_rplV
id_001089	genome_458233_rpsS
id_001090	genome_458233_rplB
id_001091	genome_458233_rplW
id_001092	genome_458233_rplD
id_001093	genome_458233_rplC
id_001094	genome_458233_rpsJ
id_001095	genome_458233_rpsD
id_001096	genome_458233_rpsF
id_001097	genome_458233_rpsR
id_001098	genome_458233_rpsG
id_001099	genome_458233_rpsL
id_001100	genome_458233_rplL
id_001101	genome_458233_rplA
id_001102	genome_458233_rplK
id_001103	genome_1522_rpsF
id_001104	genome_1522_rpsR
id_001105	genome_1522_rplK
id_001106	genome_1522_rplA
id_001107	genome_1522_rplL
id_001108	genome_1522_rpsL
id_001109	genome_1522_rpsG
id_001110	genome_1522_rpsJ
id_001111	genome_1522_rplC
id_001112	genome_1522_rplD
id_001113	genome_1522_rplW
id_001114	genome_1522_rplB
id_001115	genome_1522_rpsS
id_001116	genome_1522_rplV
id_001117	genome_1522_rplP
id_001118	genome_1522_rpsQ
id_001119	genome_1522_rplN
id_001120	genome_1522_rplX
id_001121	genome_1522_rplE
id_001122	genome_1522_rpsH
id_001123	genome_1522_rplF
id_001124	genome_1522_rplR
id_001125	genome_1522_rpsE
id_001126	genome_1522_rplO
id_001127	genome_1522_rpsM
id_001128	genome_1522_rpsK
id_001129	genome_1522_rplQ
id_001130	genome_1522_rpmB
id_001131	genome_1522_rpsD
id_001132	genome_1522_rpsP
id_001133	genome_1522_rplS
id_001134	genome_1522_rpsT
id_001135	genome_1522_rpsO
id_001136	genome_1522_rpsU
id_001137	genome_1522_rplU
id_001138	genome_1522_rplT
id_001139	genome_1522_rpsI
id_001140	genome_1522_rplM
id_001141	genome_698948_rplK
id_001142	genome_698948_rplA
id_001143	genome_698948_rplL
id_001144	genome_698948_rpsL
id_001145	genome_698948_rpsG
id_001146	genome_698948_rpsJ
id_001147	genome_698948_rplC
id_001148	genome_698948_rplD
id_001149	genome_698948_rplW
id_001150	genome_698948_rplB
id_001151	genome_698948_rpsS
id_001152	genome_698948_rplV
id_001153	genome_698948_rpsC
id_001154	genome_698948_rplP
id_001155	genome_698948_rpsQ
id_001156	genome_698948_rplN
id_001157	genome_698948_rplX
id_001158	genome_698948_rplE
id_001159	genome_698948_rpsH
id_001160	genome_698948_rplF
id_001161	genome_698948_rplR
id_001162	genome_698948_rpsE
id_001163	genome_698948_rplO
id_001164	genome_698948_rpsM
id_001165	genome_698948_rpsK
id_001166	genome_698948_rplQ
id_001167	genome_698948_rplM
id_001168	genome_698948_rpsI
id_001169	genome_698948_rplU
id_001170	genome_698948_rpsT
id_001171	genome_698948_rpsU
id_001172	genome_698948_rpsO
id_001173	genome_698948_rpsB
id_001174	genome_698948_rplS
id_001175	genome_698948_rpsP
id_001176	genome_698948_rpmB
id_001177	genome_698948_rplT
id_001178	genome_698948_rpsF
id_001179	genome_1508404_rplY
id_001180	genome_1508404_rplA
id_001181	genome_1508404_rplL
id_001182	genome_1508404_rpsL
id_001183	genome_1508404_rpsG
id_001184	genome_1508404_rpsJ
id_001185	genome_1508404_rplC
id_001186	genome_1508404_rplD
id_001187	genome_1508404_rplW
id_001188	genome_1508404_rplB
id_001189	genome_1508404_rpsS
id_001190	genome_1508404_rplV
id_001191	genome_1508404_rpsC
id_001192	genome_1508404_rplP
id_001193	genome_1508404_rpsQ
id_001194	genome_1508404_rplN
id_001195	genome_1508404_rplX
id_001196	genome_1508404_rplE
id_001197	genome_1508404_rpsH
id_001198	genome_1508404_rplF
id_001199	genome_1508404_rplR
id_001200	genome_1508404_rpsE
id_001201	genome_1508404_rplO
id_001202	genome_1508404_rpsM
id_001203	genome_1508404_rpsK
id_001204	genome_1508404_rplQ
id_001205	genome_1508404_rplM
id_001206	genome_1508404_rpsI
id_001207	genome_1508404_rpmB
id_001208	genome_1508404_rpsP
id_001209	genome_1508404_rplS
id_001210	genome_1508404_rpsB
id_001211	genome_1508404_rpsO
id_001212	genome_1508404_rpsT
id_001213	genome_1508404_rplU
id_001214	genome_1508404_rplT
id_001215	genome_1508404_rpsD
id_001216	genome_1508404_rpsR
id_001217	genome_1508404_rpsF
id_001218	genome_633807_rplT
id_001219	genome_633807_rplU
id_001220	genome_633807_rplK
id_001221	genome_633807_rplA
id_001222	genome_633807_rplL
id_001223	genome_633807_rpsP
id_001224	genome_633807_rplS
id_001225	genome_633807_rpsR
id_001226	genome_633807_rpsF
id_001227	genome_633807_rpsU
id_001228	genome_633807_rpsD
id_001229	genome_633807_rpsO
id_001230	genome_633807_rpmB
id_001231	genome_633807_rpsB
id_001232	genome_633807_rplY
id_001233	genome_633807_rpsL
id_001234	genome_633807_rpsG
id_001235	genome_633807_rpsJ
id_001236	genome_633807_rplC
id_001237	genome_633807_rplD
id_001238	genome_633807_rplW
id_001239	genome_633807_rplB
id_001240	genome_633807_rpsS
id_001241	genome_633807_rplV
id_001242	genome_633807_rpsC
id_001243	genome_633807_rplP
id_001244	genome_633807_rpsQ
id_001245	genome_633807_rplN
id_001246	genome_633807_rplX
id_001247	genome_633807_rplE
id_001248	genome_633807_rpsH
id_001249	genome_633807_rplF
id_001250	genome_633807_rplR
id_001251	genome_633807_rpsE
id_001252	genome_633807_rplO
id_001253	genome_633807_rpsM
id_001254	genome_633807_rpsK
id_001255	genome_633807_rplQ
id_001256	genome_633807_rplM
id_001257	genome_633807_rpsI
id_001258	genome_633807_rpsT
id_001259	genome_1472767_rpmB
id_001260	genome_1472767_rpsP
id_001261	genome_1472767_rplS
id_001262	genome_1472767_rpsB
id_001263	genome_1472767_rpsO
id_001264	genome_1472767_rpsA
id_001265	genome_1472767_rpsU
id_001266	genome_1472767_rpsT
id_001267	genome_1472767_rplU
id_001268	genome_1472767_rplT
id_001269	genome_1472767_rpsD
id_001270	genome_1472767_rpsI
id_001271	genome_1472767_rplM
id_001272	genome_1472767_rplQ
id_001273	genome_1472767_rpsK
id_001274	genome_1472767_rpsM
id_001275	genome_1472767_rplO
id_001276	genome_1472767_rpsE
id_001277	genome_1472767_rplR
id_001278	genome_1472767_rplF
id_001279	genome_1472767_rpsH
id_001280	genome_1472767_rplE
id_001281	genome_1472767_rplX
id_001282	genome_1472767_rplN
id_001283	genome_1472767_rpsQ
id_001284	genome_1472767_rplP
id_001285	genome_1472767_rpsC
id_001286	genome_1472767_rplV
id_001287	genome_1472767_rpsS
id_001288	genome_1472767_rplB
id_001289	genome_1472767_rplW
id_001290	genome_1472767_rplD
id_001291	genome_1472767_rplC
id_001292	genome_1472767_rpsJ
id_001293	genome_1472767_rpsG
id_001294	genome_1472767_rpsL
id_001295	genome_1472767_rplL
id_001296	genome_1472767_rplA
id_001297	genome_1472767_rplK
id_001298	genome_1472767_rpsF
id_001299	genome_1472767_rpsR
id_001300	genome_1323375_rpsP
id_001301	genome_1323375_rplS
id_001302	genome_1323375_rpsB
id_001303	genome_1323375_rpsO
id_001304	genome_1323375_rpmB
id_001305	genome_1323375_rpsU
id_001306	genome_1323375_rpsT
id_001307	genome_1323375_rplU
id_001308	genome_1323375_rplT
id_001309	genome_1323375_rpsR
id_001310	genome_1323375_rpsF
id_001311	genome_1323375_rplY
id_001312	genome_1323375_rplK
id_001313	genome_1323375_rplA
id_001314	genome_1323375_rplL
id_001315	genome_1323375_rpsL
id_001316	genome_1323375_rpsG
id_001317	genome_1323375_rpsJ
id_001318	genome_1323375_rplC
id_001319	genome_1323375_rplD
id_001320	genome_1323375_rplW
id_001321	genome_1323375_rplB
id_001322	genome_1323375_rpsS
id_001323	genome_1323375_rplV
id_001324	genome_1323375_rpsC
id_001325	genome_1323375_rplP
id_001326	genome_1323375_rpsQ
id_001327	genome_1323375_rplN
id_001328	genome_1323375_rplX
id_001329	genome_1323375_rplE
id_001330	genome_1323375_rpsH
id_001331	genome_1323375_rplF
id_001332	genome_1323375_rplR
id_001333	genome_1323375_rpsE
id_001334	genome_1323375_rplO
id_001335	genome_1323375_rpsM
id_001336	genome_1323375_rpsK
id_001337	genome_1323375_rpsD
id_001338	genome_1323375_rplQ
id_001339	genome_1323375_rplM
id_001340	genome_1323375_rpsI
id_001341	genome_1089553_rpsF
id_001342	genome_1089553_rpsR
id_001343	genome_1089553_rplS
id_001344	genome_1089553_rpsB
id_001345	genome_1089553_rpsO
id_001346	genome_1089553_rplT
id_001347	genome_1089553_rpmB
id_001348	genome_1089553_rpsT
id_001349	genome_1089553_rplU
id_001350	genome_1089553_rpsU
id_001351	genome_1089553_rpsI
id_001352	genome_1089553_rplM
id_001353	genome_1089553_rplQ
id_001354	genome_1089553_rpsD
id_001355	genome_1089553_rpsK
id_001356	genome_1089553_rpsM
id_001357	genome_1089553_rplO
id_001358	genome_1089553_rpsE
id_001359	genome_1089553_rplR
id_001360	genome_1089553_rplF
id_001361	genome_1089553_rpsH
id_001362	genome_1089553_rplE
id_001363	genome_1089553_rplX
id_001364	genome_1089553_rplN
id_001365	genome_1089553_rplP
id_001366	genome_1089553_rpsC
id_001367	genome_1089553_rplV
id_001368	genome_1089553_rpsS
id_001369	genome_1089553_rplB
id_001370	genome_1089553_rplW
id_001371	genome_1089553_rplD
id_001372	genome_1089553_rplC
id_001373	genome_1089553_rpsJ
id_001374	genome_1089553_rpsG
id_001375	genome_1089553_rpsL
id_001376	genome_1089553_rplL
id_001377	genome_1089553_rplA
id_001378	genome_1089553_rplK
id_001379	genome_269673_rpmB
id_001380	genome_269673_rpsP
id_001381	genome_269673_rplS
id_001382	genome_269673_rpsB
id_001383	genome_269673_rpsO
id_001384	genome_269673_rpsU
id_001385	genome_269673_rpsT
id_001386	genome_269673_rplU
id_001387	genome_269673_rplT
id_001388	genome_269673_rpsD
id_001389	genome_269673_rpsR
id_001390	genome_269673_rpsF
id_001391	genome_269673_rplK
id_001392	genome_269673_rplA
id_001393	genome_269673_rplL
id_001394	genome_269673_rpsL
id_001395	genome_269673_rpsG
id_001396	genome_269673_rpsJ
id_001397	genome_269673_rplC
id_001398	genome_269673_rplD
id_001399	genome_269673_rplW
id_001400	genome_269673_rplB
id_001401	genome_269673_rpsS
id_001402	genome_269673_rplV
id_001403	genome_269673_rpsC
id_001404	genome_269673_rplP
id_001405	genome_269673_rpsQ
id_001406	genome_269673_rplN
id_001407	genome_269673_rplX
id_001408	genome_269673_rplE
id_001409	genome_269673_rpsH
id_001410	genome_269673_rplF
id_001411	genome_269673_rplR
id_001412	genome_269673_rpsE
id_001413	genome_269673_rplO
id_001414	genome_269673_rpsM
id_001415	genome_269673_rpsK
id_001416	genome_269673_rplQ
id_001417	genome_269673_rplM
id_001418	genome_269673_rpsI
id_001419	genome_2320858_rpsF
id_001420	genome_2320858_rpsR
id_001421	genome_2320858_rpmB
id_001422	genome_2320858_rpsP
id_001423	genome_2320858_rplS
id_001424	genome_2320858_rpsB
id_001425	genome_2320858_rpsO
id_001426	genome_2320858_rpsU
id_001427	genome_2320858_rpsT
id_001428	genome_2320858_rplU
id_001429	genome_2320858_rplT
id_001430	genome_2320858_rpsD
id_001431	genome_2320858_rpsI
id_001432	genome_2320858_rplM
id_001433	genome_2320858_rplQ
id_001434	genome_2320858_rpsK
id_001435	genome_2320858_rpsM
id_001436	genome_2320858_rplO
id_001437	genome_2320858_rpsE
id_001438	genome_2320858_rplR
id_001439	genome_2320858_rplF
id_001440	genome_2320858_rpsH
id_001441	genome_2320858_rplE
id_001442	genome_2320858_rplX
id_001443	genome_2320858_rplN
id_001444	genome_2320858_rpsQ
id_001445	genome_2320858_rplP
id_001446	genome_2320858_rpsC
id_001447	genome_2320858_rplV
id_001448	genome_2320858_rpsS
id_001449	genome_2320858_rplB
id_001450	genome_2320858_rplW
id_001451	genome_2320858_rplD
id_001452	genome_2320858_rplC
id_001453	genome_2320858_rpsJ
id_001454	genome_2320858_rpsG
id_001455	genome_2320858_rpsL
id_001456	genome_2320858_rplL
id_001457	genome_2320858_rplA
id_001458	genome_2320858_rplK
id_001459	genome_1048834_rpmB
id_001460	genome_1048834_rpsP
id_001461	genome_1048834_rplS
id_001462	genome_1048834_rpsB
id_001463	genome_1048834_rpsO
id_001464	genome_1048834_rplU
id_001465	genome_1048834_rpsU
id_001466	genome_1048834_rpsT
id_001467	genome_1048834_rplT
id_001468	genome_1048834_rpsI
id_001469	genome_1048834_rplM
id_001470	genome_1048834_rplQ
id_001471	genome_1048834_rpsD
id_001472	genome_1048834_rpsK
id_001473	genome_1048834_rpsM
id_001474	genome_1048834_rplO
id_001475	genome_1048834_rpsE
id_001476	genome_1048834_rplR
id_001477	genome_1048834_rplF
id_001478	genome_1048834_rpsH
id_001479	genome_1048834_rplE
id_001480	genome_1048834_rplX
id_001481	genome_1048834_rplN
id_001482	genome_1048834_rpsQ
id_001483	genome_1048834_rplP
id_001484	genome_1048834_rpsC
id_001485	genome_1048834_rplV
id_001486	genome_1048834_rpsS
id_001487	genome_1048834_rplB
id_001488	genome_1048834_rplW
id_001489	genome_1048834_rplD
id_001490	genome_1048834_rplC
id_001491	genome_1048834_rpsJ
id_001492	genome_1048834_rpsG
id_001493	genome_1048834_rpsL
id_001494	genome_1048834_rplL
id_001495	genome_1048834_rplA
id_001496	genome_1048834_rplK
id_001497	genome_1048834_rpsR
id_001498	genome_1048834_rpsF
id_001499	genome_358681_rplK
id_001500	genome_358681_rplA
id_001501	genome_358681_rplL
id_001502	genome_358681_rpsL
id_001503	genome_358681_rpsG
id_001504	genome_358681_rpsJ
id_001505	genome_358681_rplC
id_001506	genome_358681_rplD
id_001507	genome_358681_rplW
id_001508	genome_358681_rplB
id_001509	genome_358681_rpsS
id_001510	genome_358681_rplV
id_001511	genome_358681_rpsC
id_001512	genome_358681_rplP
id_001513	genome_358681_rpsQ
id_001514	genome_358681_rplN
id_001515	genome_358681_rplX
id_001516	genome_358681_rplE
id_001517	genome_358681_rpsH
id_001518	genome_358681_rplF
id_001519	genome_358681_rplR
id_001520	genome_358681_rpsE
id_001521	genome_358681_rplO
id_001522	genome_358681_rpsM
id_001523	genome_358681_rpsK
id_001524	genome_358681_rplQ
id_001525	genome_358681_rplM
id_001526	genome_358681_rpsI
id_001527	genome_358681_rplT
id_001528	genome_358681_rplU
id_001529	genome_358681_rpsT
id_001530	genome_358681_rpsU
id_001531	genome_358681_rpsO
id_001532	genome_358681_rpsB
id_001533	genome_358681_rplS
id_001534	genome_358681_rpsP
id_001535	genome_358681_rpmB
id_001536	genome_358681_rpsD
id_001537	genome_358681_rpsR
id_001538	genome_358681_rpsF
